x,y,z
1.006555e+02,2.496395e-01,9.923641e+01
1.006575e+02,2.490638e-01,9.923370e+01
1.006595e+02,2.484833e-01,9.923099e+01
1.006614e+02,2.478982e-01,9.922827e+01
1.006634e+02,2.473083e-01,9.922555e+01
1.006654e+02,2.467137e-01,9.922282e+01
1.006673e+02,2.461144e-01,9.922009e+01
1.006693e+02,2.455103e-01,9.921735e+01
1.006713e+02,2.449016e-01,9.921461e+01
1.006732e+02,2.442880e-01,9.921186e+01
1.006752e+02,2.436698e-01,9.920911e+01
1.006772e+02,2.430468e-01,9.920635e+01
1.006792e+02,2.424190e-01,9.920359e+01
1.006811e+02,2.417865e-01,9.920082e+01
1.006831e+02,2.411493e-01,9.919805e+01
1.006851e+02,2.405073e-01,9.919527e+01
1.006871e+02,2.398606e-01,9.919249e+01
